area,bank_1000,bank_500,bus_stop_1000,bus_stop_500,cafe_1000,cafe_500,cinema_1000,cinema_500,distance_to_bus_stop,distance_to_center,distance_to_school,distance_to_subway,floor,floors_total,government_1000,government_500,hospital_1000,hospital_500,hotel_1000,hotel_500,leisure_1000,leisure_500,mean_salaries_1000,mean_salaries_500,median_salaries_1000,median_salaries_500,nightlife_1000,nightlife_500,office_1000,office_500,point_of_interest_1000,point_of_interest_500,price_per_m,rooms,school_1000,school_500,shop_1000,shop_500,subway_station_1000,subway_station_500,tram_stop_1000,tram_stop_500,univercity_1000,univercity_500,vacancy_1000,vacancy_500,year
58.0,2,0,7,1,2,1,1,0,487,2191,203,2580,5,5,2,0,1,0,0,0,2,0,37,38,36,36,1,1,1,1,4,1,51,3,2,2,11,1,0,0,0,0,0,0,15,9,1966
68.0,0,0,13,0,8,3,0,0,607,6622,352,607,15,16,3,1,2,1,1,0,0,0,44,41,35,42,4,1,2,1,7,2,101,3,1,1,19,2,1,0,5,0,1,0,33,14,1980
31.0,5,4,21,7,6,3,0,0,239,1104,136,3628,4,5,1,0,1,0,0,0,0,0,38,0,38,0,0,0,3,0,0,0,62,1,2,2,31,13,0,0,3,0,0,0,2,0,1968
32.0,6,2,26,6,5,1,0,0,260,1653,1717,5144,1,9,0,0,1,1,0,0,2,1,32,36,29,30,0,0,0,0,4,1,59,1,0,0,39,12,0,0,4,0,0,0,10,5,1982
386.0,6,3,41,7,30,7,0,0,264,10388,746,3569,7,11,5,2,0,0,3,1,0,0,39,57,37,62,6,2,5,1,19,6,69,5,3,0,19,3,0,0,16,2,3,0,27,4,2003
33.0,6,1,24,14,5,3,0,0,167,4134,613,1376,4,5,1,0,2,0,2,0,0,0,45,39,38,40,1,0,6,1,6,6,60,1,2,0,34,12,0,0,7,3,0,0,54,9,1962
53.0,1,0,7,0,2,1,0,0,605,2181,1761,5804,14,19,0,0,0,0,0,0,1,0,19,0,19,0,0,0,1,0,0,0,94,2,0,0,11,3,0,0,2,0,0,0,1,0,2014
111.0,11,1,41,6,29,6,0,0,292,8795,240,2021,8,10,6,1,1,0,2,1,0,0,41,41,40,45,3,0,7,2,15,2,71,3,1,1,24,5,0,0,11,4,3,1,98,63,1999
48.0,0,0,0,0,1,0,0,0,1351,6033,3093,4067,1,2,0,0,0,0,0,0,0,0,66,0,67,0,0,0,0,0,0,0,25,1,0,0,2,0,0,0,0,0,0,0,3,0,1954
29.3,7,1,13,3,1,0,0,0,151,3040,836,707,5,5,0,0,2,0,1,0,0,0,35,44,28,36,1,0,2,1,1,0,55,1,2,0,34,5,1,0,4,0,0,0,26,14,1979
30.2,2,1,11,0,3,1,0,0,516,4468,250,516,1,5,1,0,1,1,0,0,0,0,29,23,30,23,2,1,0,0,2,0,67,1,3,1,20,1,2,0,3,0,0,0,24,2,1962
80.0,2,2,15,7,9,2,0,0,213,4159,600,1687,5,25,1,0,2,1,2,0,5,1,42,43,31,48,2,2,3,0,3,3,64,2,1,0,20,7,0,0,6,4,0,0,30,3,0
31.0,6,2,12,4,2,2,0,0,306,4213,697,308,7,9,1,1,3,0,0,0,0,0,35,37,36,40,3,1,2,0,5,2,66,1,2,0,26,11,2,1,5,1,0,0,17,3,1988
44.0,3,2,18,5,7,6,0,0,275,5719,365,277,2,5,1,0,3,0,1,0,1,1,35,36,32,33,1,0,1,0,1,0,55,2,1,1,65,21,2,1,6,0,1,0,54,16,1967
55.0,3,3,18,5,1,0,0,0,65,2229,251,1898,6,10,5,2,1,1,1,0,0,0,27,28,20,28,0,0,8,3,0,0,61,1,4,1,18,8,0,0,5,4,0,0,7,1,2009
32.0,6,1,23,8,2,0,1,0,224,2929,592,1835,4,5,3,0,1,0,1,1,0,0,34,23,32,23,0,0,7,1,0,0,54,1,2,0,37,5,0,0,10,0,0,0,5,1,1959
46.0,3,1,13,5,7,1,0,0,287,6193,462,750,1,5,0,0,2,1,0,0,2,0,35,33,32,30,1,0,0,0,2,1,67,2,1,1,51,15,1,0,8,5,0,0,46,11,1968
46.8,5,0,29,11,22,5,0,0,153,6306,585,467,3,9,6,1,5,1,2,0,1,0,34,30,28,21,4,1,12,4,11,5,77,2,1,0,44,11,2,1,5,3,0,0,96,13,1974
40.1,6,3,56,19,14,6,0,0,170,8960,648,2399,4,15,3,0,3,0,2,0,1,0,37,40,32,35,1,1,8,3,11,8,84,1,1,0,20,11,0,0,10,4,0,0,83,39,2011
69.5,7,3,14,3,2,0,0,0,231,3698,612,231,5,5,0,0,3,2,1,0,0,0,36,26,31,28,0,0,4,0,2,1,61,3,1,0,39,14,2,1,2,0,0,0,30,6,1958
64.0,4,0,13,4,2,1,2,1,65,1615,395,3061,4,8,1,0,1,1,0,0,1,0,23,0,19,0,2,1,1,1,6,3,57,2,2,2,22,4,0,0,2,0,0,0,7,0,1966
46.2,5,3,13,7,2,0,1,0,329,1173,985,2833,5,5,1,1,1,1,0,0,2,1,24,24,24,24,1,0,2,1,5,0,49,2,1,0,30,7,0,0,7,3,0,0,2,2,1966
31.0,1,1,15,1,3,0,1,0,345,4180,1336,1121,2,5,3,0,0,0,1,1,0,0,37,18,23,18,1,0,1,0,0,0,59,1,0,0,21,11,0,0,7,1,0,0,5,2,1969
53.0,2,0,12,7,0,0,0,0,71,7072,2316,2344,1,9,1,0,0,0,1,0,0,0,25,0,20,0,0,0,0,0,0,0,47,2,0,0,11,1,0,0,0,0,0,0,5,0,0
57.0,1,1,18,3,9,1,0,0,81,8138,662,2220,1,10,4,4,1,0,1,0,1,0,31,36,25,18,2,0,3,1,1,0,55,2,1,0,19,7,0,0,6,3,0,0,25,6,1
39.0,6,1,34,2,14,0,0,0,355,8005,517,1942,18,24,4,3,2,0,1,0,2,0,31,35,25,18,2,0,5,0,2,0,67,1,1,0,21,5,0,0,8,2,1,0,27,7,2017
45.0,3,1,17,3,9,7,0,0,389,4803,680,1046,5,16,5,1,4,0,4,2,4,4,42,48,32,37,3,0,4,3,5,3,80,1,2,0,36,12,0,0,6,2,0,0,33,20,2008
55.3,4,1,20,8,5,1,1,0,144,2121,805,3789,9,16,1,0,1,0,3,1,1,0,39,29,31,37,0,0,2,2,6,2,66,1,1,0,30,5,0,0,7,4,0,0,22,3,1
29.0,0,0,4,1,0,0,0,0,271,6015,788,1595,4,10,1,1,0,0,0,0,0,0,42,0,30,0,2,1,0,0,0,0,50,1,1,0,4,3,0,0,3,0,0,0,5,0,1988
55.0,3,1,13,3,3,0,0,0,197,2007,857,4977,8,16,0,0,1,1,0,0,2,0,39,33,42,40,2,2,2,1,0,0,58,1,1,0,33,14,0,0,4,0,0,0,9,3,2009
42.0,6,2,22,4,5,0,0,0,97,1692,1563,5042,2,9,0,0,1,1,0,0,2,0,34,36,27,30,0,0,0,0,2,1,59,1,0,0,33,4,0,0,4,0,0,0,6,5,1983
78.0,7,1,23,9,2,0,1,0,131,3077,671,1884,2,5,3,0,0,0,1,1,0,0,34,23,32,23,0,0,5,1,1,0,48,3,2,0,35,9,0,0,10,1,0,0,5,1,1954
70.3,2,2,12,2,0,0,0,0,415,2609,603,4085,9,10,0,0,0,0,0,0,0,0,32,0,30,0,0,0,1,0,0,0,51,3,2,0,7,1,0,0,4,0,0,0,5,0,1986
47.0,2,0,9,0,0,0,0,0,648,2783,179,3789,1,5,0,0,0,0,0,0,0,0,35,32,34,30,0,0,1,0,0,0,45,2,1,1,6,2,0,0,4,0,0,0,6,5,1973
29.5,1,0,8,1,3,0,0,0,490,2207,627,1932,1,9,1,0,0,0,0,0,2,0,31,0,28,0,0,0,0,0,1,0,52,1,1,0,12,3,0,0,6,1,0,0,6,0,1989
50.0,2,0,24,2,7,3,0,0,370,8423,654,2503,7,16,4,1,1,0,2,0,1,0,31,36,25,18,1,0,4,1,3,0,63,1,1,0,14,5,0,0,5,2,0,0,25,6,2016
220.0,3,0,13,0,3,2,0,0,809,2460,254,4201,22,23,0,0,1,0,1,0,1,1,38,41,41,45,2,1,2,0,0,0,54,4,1,1,41,23,0,0,4,0,0,0,10,7,2008
32.0,2,1,11,5,0,0,0,0,338,2597,560,1096,1,2,2,0,1,0,1,0,0,0,42,51,35,45,0,0,1,0,0,0,51,1,1,0,15,4,0,0,5,2,0,0,21,10,1958
35.7,8,3,18,5,5,2,0,0,113,981,1035,4405,14,16,0,0,2,1,0,0,1,0,32,29,29,26,0,0,0,0,3,1,65,1,0,0,38,15,0,0,0,0,0,0,10,4,1981
53.0,8,1,29,6,18,4,0,0,86,7203,1104,1366,1,9,4,0,2,1,1,1,2,0,34,39,30,31,4,4,11,2,6,0,92,3,0,0,49,16,0,0,12,2,1,0,79,13,1978
74.0,4,1,19,7,10,1,0,0,111,5776,348,188,1,5,4,1,4,0,2,0,0,0,32,36,32,36,1,0,1,0,1,1,81,3,1,1,70,23,1,1,3,0,1,0,27,14,1961
17.0,6,1,21,2,4,1,0,0,371,3565,839,882,6,9,1,0,2,1,0,0,0,0,34,37,32,40,3,0,2,1,4,1,75,1,1,0,30,12,2,0,6,0,0,0,25,4,1977
43.0,5,0,26,11,26,7,0,0,128,6550,328,282,9,9,4,2,3,2,2,1,1,0,35,51,30,37,5,1,13,3,12,5,71,2,2,1,42,11,2,1,6,4,0,0,103,16,1974
42.0,1,0,6,0,2,1,0,0,643,4957,1664,1485,9,17,1,0,0,0,1,1,1,0,34,37,34,37,0,0,2,0,1,0,95,1,0,0,7,2,0,0,2,0,0,0,12,2,1926
45.0,4,1,17,3,5,0,0,0,144,4859,216,147,5,5,0,0,2,1,1,0,0,0,41,37,30,28,1,0,3,0,0,0,60,2,1,1,41,8,1,1,1,0,0,0,50,6,1961
45.0,4,3,8,4,2,1,0,0,406,4008,1124,408,5,5,1,0,2,0,1,0,0,0,30,25,30,27,0,0,3,2,2,2,46,2,0,0,23,20,1,1,0,0,0,0,18,7,1961
77.0,3,0,10,0,4,1,0,0,672,2572,271,3962,15,19,0,0,0,0,2,0,1,0,38,40,41,40,2,0,2,0,1,0,81,2,1,1,44,19,0,0,4,0,0,0,10,2,2016
85.0,8,4,17,5,5,2,0,0,119,1046,1109,4486,5,16,0,0,2,0,0,0,1,0,32,34,29,27,0,0,0,0,3,1,57,3,0,0,42,13,0,0,0,0,0,0,10,6,1989
48.5,3,1,17,6,8,7,0,0,269,4561,448,1292,3,24,5,0,2,0,3,2,5,3,46,53,35,48,3,1,3,2,8,1,71,1,2,1,31,16,0,0,7,3,0,0,25,17,2014
46.9,2,0,2,0,0,0,0,0,618,3187,278,3885,1,9,1,0,0,0,0,0,0,0,35,24,34,24,0,0,0,0,0,0,38,2,1,1,3,2,0,0,1,0,0,0,6,1,1974
75.0,3,0,15,5,3,1,0,0,139,2913,1295,2980,10,17,0,0,2,1,3,3,1,0,34,35,30,29,0,0,2,0,3,2,68,2,0,0,9,3,0,0,6,3,1,0,43,30,2008
70.2,3,1,12,5,4,3,1,0,329,3939,965,722,16,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,53,2,1,0,31,2,1,0,4,1,0,0,24,5,0
35.0,2,2,13,3,0,0,0,0,285,2544,549,4153,3,5,1,0,0,0,0,0,0,0,32,0,30,0,0,0,1,0,0,0,57,1,2,0,8,2,0,0,5,0,0,0,5,0,1972
51.0,3,0,8,4,3,0,0,0,447,7550,1402,1671,8,25,4,0,2,0,0,0,0,0,40,16,35,16,1,0,1,0,1,0,44,1,0,0,15,4,0,0,6,2,0,0,19,1,1985
83.0,4,1,22,5,14,1,0,0,128,6646,905,757,10,10,1,0,2,0,1,1,0,0,35,38,33,35,3,0,1,0,2,1,72,3,1,0,62,16,1,0,9,5,1,0,50,15,2002
68.0,5,1,41,2,14,1,0,0,214,8159,448,2150,10,17,4,3,1,0,2,1,1,1,31,38,25,24,2,0,4,0,4,0,101,2,1,1,21,5,0,0,7,2,1,0,27,6,2010
47.0,2,0,9,0,0,0,0,0,628,2790,154,3749,4,5,0,0,0,0,0,0,0,0,35,32,34,30,0,0,1,0,0,0,44,2,1,1,6,2,0,0,5,0,0,0,6,5,1973
61.0,5,1,19,8,8,1,0,0,96,6912,1134,1007,7,20,1,0,2,0,1,0,0,0,35,37,32,35,2,0,2,0,2,1,49,1,0,0,47,9,0,0,11,6,1,0,45,15,2017
56.0,4,1,18,2,4,0,1,0,113,2306,982,3184,2,6,1,1,1,0,3,0,0,0,35,50,28,50,2,0,3,1,7,4,60,2,2,0,19,1,0,0,6,0,1,0,30,2,1985
56.0,3,1,17,6,5,0,0,0,99,1534,1704,5176,3,12,0,0,1,0,0,0,2,1,29,0,29,0,0,0,1,1,0,0,57,2,0,0,25,7,0,0,5,2,0,0,4,0,1991
43.0,1,0,8,0,2,1,0,0,571,5018,1635,1385,12,23,1,0,0,0,1,1,1,0,35,37,32,37,0,0,2,0,1,0,67,1,0,0,8,2,0,0,3,0,0,0,15,2,2015
43.0,5,0,22,4,10,1,1,0,34,5064,502,612,2,5,0,0,2,2,2,1,2,0,38,36,31,31,0,0,3,0,0,0,67,2,1,0,53,11,2,0,3,0,0,0,71,8,1961
24.0,0,0,15,7,1,1,0,0,349,5213,226,351,7,9,1,1,0,0,2,0,0,0,29,50,25,50,2,1,0,0,1,0,50,1,1,1,1,0,2,1,9,4,1,1,18,1,1976
47.5,3,1,17,3,8,7,0,0,478,4772,604,1105,13,14,5,1,4,1,3,2,4,3,45,48,35,35,3,0,4,2,7,2,77,1,3,0,40,13,0,0,5,2,0,0,27,19,2007
91.0,3,2,22,1,7,2,1,0,478,5476,996,560,1,10,0,0,3,1,2,1,2,1,33,31,32,30,0,0,3,0,1,0,45,3,1,0,45,15,1,0,8,0,0,0,52,16,2012
44.0,3,1,13,3,6,0,0,0,176,1159,639,2869,5,16,4,0,1,0,0,0,1,0,26,12,20,12,1,1,4,0,2,0,70,1,4,0,30,10,0,0,0,0,0,0,6,1,1
45.0,6,4,51,20,15,6,0,0,128,8678,369,2202,5,5,3,0,1,1,2,1,1,1,36,30,32,28,1,1,9,3,10,6,58,2,1,1,20,6,0,0,8,3,1,0,72,24,1961
29.0,5,2,21,7,4,2,1,0,219,1868,473,4281,6,9,0,0,1,0,2,0,2,1,33,0,38,0,2,0,3,1,4,0,72,1,1,1,50,9,0,0,6,3,0,0,8,0,1987
28.5,5,2,13,5,1,0,0,0,148,3480,1453,2331,8,9,0,0,0,0,1,0,0,0,41,32,41,32,0,0,1,1,1,1,59,1,0,0,16,8,0,0,7,1,0,0,2,1,1978
50.9,3,1,14,8,1,0,0,0,294,4177,1542,2649,1,5,1,0,0,0,0,0,0,0,48,47,50,47,0,0,1,0,1,0,48,2,0,0,7,2,0,0,6,4,0,0,9,2,0
83.2,1,0,15,3,2,0,0,0,269,3125,2849,6634,8,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,68,3,0,0,9,1,0,0,4,1,0,0,0,0,1
57.0,4,0,19,2,6,1,0,0,282,6362,284,909,4,5,1,0,1,0,1,0,1,0,34,36,32,35,1,0,0,0,2,0,64,3,1,1,58,12,2,0,11,2,1,0,46,3,1967
31.0,10,5,20,5,34,13,0,0,44,8627,266,1811,3,9,4,3,1,0,2,2,0,0,40,40,40,46,10,2,8,0,12,2,106,1,1,1,22,4,0,0,8,2,3,2,90,54,1973
50.4,4,0,11,4,3,2,0,0,140,1642,354,2555,5,5,4,2,1,1,0,0,1,0,32,26,20,20,1,0,7,2,0,0,48,3,5,2,29,6,0,0,5,0,0,0,7,6,1967
82.0,11,5,38,15,32,17,0,0,214,7871,244,1081,2,16,4,0,0,0,1,0,1,1,42,49,32,25,7,0,13,8,7,2,80,2,5,3,39,20,0,0,13,7,2,0,52,15,2009
40.0,1,0,9,3,4,1,0,0,304,5015,1425,1164,5,22,1,0,1,0,1,1,2,0,43,37,35,37,0,0,2,0,4,0,96,0,0,0,13,3,0,0,4,1,0,0,30,2,2014
106.0,3,3,21,7,2,0,0,0,139,2168,84,2064,3,10,4,2,1,1,1,0,0,0,26,0,20,0,0,0,7,5,0,0,68,4,4,3,24,11,0,0,7,4,0,0,7,0,1994
184.0,10,4,27,6,30,16,0,0,259,9147,520,2331,5,10,7,0,1,0,2,2,0,0,41,42,40,42,8,3,3,2,16,7,112,4,1,0,16,6,0,0,12,1,5,3,90,71,2002
79.0,3,2,26,14,5,2,0,0,109,2249,2118,5722,5,10,0,0,1,1,0,0,2,2,36,0,30,0,0,0,0,0,4,0,75,3,0,0,27,13,0,0,6,2,0,0,5,0,2012
70.2,3,1,12,5,4,3,1,0,329,3939,965,722,16,27,4,1,1,0,2,0,0,0,31,36,30,40,1,1,3,0,2,0,53,2,1,0,31,2,1,0,4,1,0,0,24,5,0
32.0,8,5,15,1,2,1,0,0,331,4176,765,573,5,5,1,0,2,0,0,0,0,0,35,41,38,40,2,0,3,1,6,3,53,1,2,0,28,9,2,0,6,1,0,0,16,6,1967
44.9,4,2,13,3,2,0,0,0,307,2945,621,1016,1,5,0,0,3,0,1,0,0,0,39,24,32,26,1,0,2,0,2,0,48,1,2,0,22,2,0,0,6,0,0,0,22,7,1962
45.0,2,0,24,10,4,3,0,0,176,2417,2647,6026,3,4,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3,3,39,2,0,0,23,7,0,0,5,2,0,0,0,0,1992
96.0,10,5,40,12,33,9,0,0,312,7912,186,1161,3,8,3,0,0,0,1,0,1,1,39,56,28,25,5,0,13,7,5,0,80,2,5,3,43,16,0,0,12,6,2,0,44,11,2015
45.0,2,0,12,2,1,0,0,0,368,5147,210,886,2,5,2,0,1,1,0,0,0,0,22,0,21,0,3,0,0,0,1,0,50,2,3,2,17,3,2,0,5,2,0,0,8,0,1965
36.2,2,0,10,2,0,0,0,0,333,2827,835,2942,3,6,1,0,0,0,1,0,0,0,30,50,26,50,0,0,2,0,1,1,54,1,3,0,23,2,0,0,7,2,0,0,11,1,1999
34.0,2,0,7,2,2,0,0,0,142,5441,627,956,6,9,1,0,1,0,0,0,0,0,37,0,35,0,3,0,0,0,1,0,54,2,2,0,23,5,1,0,4,2,0,0,3,0,1981
30.0,10,3,27,7,27,15,0,0,100,9390,741,2573,3,5,6,0,1,0,2,0,0,0,42,43,40,47,7,3,2,2,15,9,113,1,1,0,11,5,0,0,10,3,5,5,88,57,1969
79.9,3,0,45,12,23,6,0,0,172,10443,529,3776,5,7,4,0,1,0,2,1,0,0,32,28,26,30,4,2,3,1,8,2,73,3,3,0,15,4,0,0,14,4,1,0,16,4,1993
63.0,3,0,13,2,1,0,0,0,226,2149,749,4914,3,5,0,0,1,1,0,0,0,0,42,0,42,0,0,0,0,0,2,1,60,3,1,0,13,2,0,0,4,2,0,0,2,0,1970
48.3,5,4,44,22,11,6,0,0,42,8950,444,2606,1,9,3,0,1,1,2,2,1,1,35,29,32,25,1,1,5,3,8,5,52,2,1,1,18,5,0,0,6,2,0,0,58,25,1971
70.0,1,0,4,2,0,0,0,0,93,3181,908,4837,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,1,0,2,0,0,0,0,0,0,0,0,0,1975
44.3,7,1,34,2,14,1,0,0,313,8044,511,2028,21,24,4,3,2,0,1,1,1,1,31,38,24,24,2,0,3,0,2,0,63,1,1,0,21,5,0,0,8,2,1,0,26,6,2015
73.0,1,1,15,3,5,1,0,0,314,1886,2030,5556,1,10,0,0,0,0,0,0,1,0,28,0,29,0,0,0,1,1,2,0,63,2,0,0,17,7,0,0,5,1,0,0,3,0,1
45.9,2,0,21,4,5,0,1,0,319,6498,1197,1332,1,5,1,1,1,0,1,0,1,0,34,40,31,40,0,0,1,0,1,1,45,2,0,0,32,8,0,0,9,4,0,0,36,1,1962
68.3,3,3,18,6,3,1,0,0,191,1806,662,4766,9,9,0,0,1,1,0,0,2,1,39,29,42,29,2,2,2,1,0,0,51,3,1,0,40,15,0,0,4,1,0,0,9,2,1989
57.0,5,0,29,11,22,5,0,0,153,6306,585,467,4,9,6,1,5,1,2,0,1,0,34,30,28,21,4,1,12,4,11,5,73,3,1,0,44,11,2,1,5,3,0,0,96,13,1974
50.0,4,2,11,1,1,0,0,0,184,2922,931,2336,7,16,1,0,0,0,1,0,0,0,37,33,34,32,2,1,0,0,5,1,69,1,1,0,11,5,0,0,0,0,1,1,38,14,2015
97.3,3,2,6,2,1,0,0,0,322,2725,875,2505,19,22,1,1,0,0,1,0,0,0,37,30,34,24,2,1,1,0,4,2,46,3,2,0,8,7,0,0,0,0,1,1,35,17,2012
69.4,2,0,12,4,4,2,1,0,333,4176,1107,633,1,4,3,0,0,0,1,1,0,0,32,0,30,0,1,1,2,0,1,0,38,3,0,0,19,6,1,0,5,2,0,0,23,0,1956
34.0,1,1,7,2,3,1,0,0,221,8073,902,2160,9,9,4,1,1,0,1,0,1,0,33,55,19,34,0,0,1,1,0,0,58,1,1,0,14,4,0,0,4,2,0,0,8,3,1989
61.0,0,0,6,1,0,0,0,0,447,5856,600,1413,3,9,1,1,0,0,0,0,0,0,32,0,26,0,2,1,0,0,1,0,49,2,2,0,4,2,0,0,4,0,0,0,10,0,1995
43.0,3,1,12,4,7,1,0,0,249,6258,466,808,5,5,0,0,1,1,0,0,2,0,36,33,33,30,1,0,0,0,2,1,51,2,1,1,54,17,1,0,7,4,0,0,44,11,1967
46.8,4,2,20,5,2,0,0,0,77,2511,381,2168,1,5,2,0,1,1,1,1,0,0,23,0,23,0,0,0,8,4,1,0,54,2,4,1,26,11,0,0,8,4,0,0,7,0,1974
54.2,4,1,20,6,4,2,1,1,41,3679,685,1023,2,2,4,3,0,0,1,0,0,0,35,42,40,40,1,0,3,1,1,0,43,2,1,0,29,11,0,0,4,2,0,0,9,4,1943
33.0,7,2,61,15,32,7,0,0,93,9884,857,3126,1,1,6,2,2,0,3,1,0,0,44,44,40,40,6,3,6,1,21,3,57,2,2,0,29,1,0,0,22,6,4,0,62,7,1917
33.0,4,2,13,9,1,0,0,0,63,2068,406,4030,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,1,2,1,11,4,0,0,5,3,0,0,0,0,1978
40.0,4,1,21,8,9,1,0,0,134,6876,1116,969,2,16,1,0,2,0,1,1,0,0,35,37,32,35,3,0,3,0,2,1,65,2,0,0,50,11,1,0,11,6,1,0,50,15,2017
74.0,6,0,17,3,2,0,0,0,164,2901,657,839,9,17,2,0,1,0,1,1,0,0,38,44,35,36,0,0,4,1,1,0,68,2,1,0,25,6,1,0,3,0,0,0,27,14,2009
22.0,6,1,15,2,2,0,0,0,201,4699,843,553,4,5,1,1,2,0,0,0,0,0,36,32,34,32,1,0,2,0,5,1,88,1,2,0,20,3,2,0,6,2,0,0,24,1,1977
73.0,2,2,16,9,9,0,0,0,209,4120,567,1721,21,25,2,0,3,1,2,0,5,1,42,43,31,48,3,2,3,0,3,3,61,2,1,0,19,6,0,0,7,4,0,0,30,3,0
160.0,3,1,18,6,5,1,0,0,209,1653,1824,5310,5,10,0,0,1,0,0,0,1,1,29,0,29,0,0,0,1,1,2,0,68,4,0,0,21,7,0,0,5,2,0,0,4,0,0
66.7,2,0,5,2,0,0,0,0,279,3076,852,4569,12,12,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,43,3,2,0,4,0,0,0,0,0,0,0,1,0,1977
32.0,1,1,15,8,3,1,1,0,291,3057,620,1678,1,5,2,2,1,0,1,0,1,1,38,48,35,48,1,0,0,0,0,0,50,1,1,0,11,2,0,0,6,3,0,0,23,1,1967
52.7,1,0,31,11,5,1,0,0,182,11736,732,4959,1,2,3,0,0,0,1,0,0,0,24,21,23,21,1,0,3,0,5,1,53,2,3,0,10,3,0,0,7,1,1,0,8,2,1917
58.0,8,4,20,4,28,13,0,0,387,9132,596,2320,10,25,7,0,1,0,2,2,0,0,41,41,40,47,9,5,3,1,16,5,129,1,1,0,12,4,0,0,8,1,5,3,87,49,2007
58.0,6,3,51,18,16,6,0,0,96,8653,472,2124,1,12,6,0,2,0,2,0,2,0,38,29,34,25,1,1,9,2,10,3,68,2,2,1,22,11,0,0,8,3,1,0,69,18,1994
25.0,5,2,19,5,5,1,0,0,225,1108,185,3315,4,5,1,0,1,0,0,0,1,0,26,0,20,0,1,0,3,0,0,0,47,1,2,2,30,12,0,0,1,0,0,0,6,0,1970
63.4,4,2,13,5,3,0,1,0,135,3739,1226,1712,9,10,2,0,0,0,1,0,0,0,31,0,23,0,0,0,2,0,1,0,51,3,0,0,27,9,0,0,6,3,0,0,5,0,1987
32.0,0,0,14,7,1,1,0,0,341,5198,165,416,4,12,1,1,0,0,2,0,0,0,29,33,25,33,2,1,0,0,1,1,53,1,1,1,1,0,2,1,8,4,1,1,18,2,1975
31.0,4,1,21,8,2,0,1,0,228,2866,512,1763,2,5,3,0,1,0,1,1,0,0,34,25,32,25,0,0,7,0,0,0,54,1,2,0,35,5,0,0,9,0,0,0,5,2,0
60.0,7,3,20,5,2,0,2,1,121,1049,1007,3472,1,9,0,0,1,1,1,0,2,0,24,0,24,0,1,1,1,0,7,1,48,3,0,0,35,9,0,0,8,2,0,0,2,0,1
85.0,1,0,9,0,3,1,0,0,645,2174,1842,5811,3,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,66,3,0,0,11,3,0,0,3,0,0,0,0,0,2014
21.0,8,1,19,0,4,2,0,0,580,3936,810,583,2,9,1,0,2,0,0,0,0,0,37,41,40,40,3,1,2,1,5,4,83,1,2,0,32,13,2,0,6,0,0,0,16,6,1978
77.0,7,5,30,8,17,15,0,0,89,6791,1141,1055,9,12,1,1,2,2,2,1,1,1,34,35,30,30,4,3,11,6,7,1,53,3,0,0,56,25,0,0,13,3,0,0,87,53,1979
32.0,5,2,14,4,9,2,0,0,108,4648,247,1159,3,5,2,2,2,2,4,0,2,0,34,30,31,30,2,1,6,2,7,3,62,1,2,1,50,18,0,0,5,1,0,0,38,2,1966
31.0,1,1,15,7,3,2,0,0,236,2965,869,1617,5,5,2,2,1,0,1,0,1,1,40,39,36,48,1,0,1,0,0,0,59,1,1,0,13,5,0,0,6,2,0,0,13,3,1968
24.9,2,1,10,4,0,0,0,0,155,2227,257,1514,4,5,2,0,0,0,0,0,0,0,46,0,42,0,0,0,1,0,0,0,62,1,1,1,12,0,0,0,7,4,0,0,16,0,1972
75.0,3,0,8,4,3,0,0,0,447,7550,1402,1671,6,24,4,0,2,0,0,0,0,0,40,16,35,16,1,0,1,0,1,0,69,2,0,0,15,4,0,0,6,2,0,0,19,1,1985
47.0,5,2,13,5,1,1,1,0,86,715,1340,3040,5,9,1,1,1,0,0,0,2,1,24,24,24,24,2,0,1,1,3,2,53,2,0,0,32,13,0,0,6,3,0,0,2,2,1971
33.0,5,3,15,8,5,2,0,0,166,830,283,3362,4,9,1,0,1,0,0,0,1,0,38,0,38,0,1,0,2,0,2,0,74,1,2,1,35,14,0,0,0,0,0,0,2,0,1974
50.0,2,1,39,21,22,4,0,0,195,11136,119,4348,2,3,4,3,0,0,3,1,0,0,32,25,25,25,2,1,5,3,12,2,69,2,3,3,19,9,0,0,13,7,1,1,16,8,1
29.0,4,0,13,6,0,0,0,0,299,2263,48,4458,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,56,1,1,1,8,4,0,0,5,2,0,0,0,0,1979
73.9,6,1,15,3,2,0,0,0,100,2951,752,758,4,10,2,0,1,0,1,1,0,0,38,44,33,36,0,0,4,1,1,0,56,3,1,0,30,6,1,0,3,0,0,0,28,14,2002
46.5,5,2,14,1,11,1,0,0,311,4677,241,1243,3,5,2,2,2,1,4,1,3,2,41,0,33,0,2,1,5,1,8,3,50,2,2,1,53,15,0,0,5,0,0,0,42,0,1967
